Tree,Latitude,Longitude,Year
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.119007,-118.760071,2016
valley oak,34.156467,-118.73069,2016
valley oak,34.156467,-118.73069,2016
valley oak,34.156467,-118.73069,2016
valley oak,34.156467,-118.73069,2016
valley oak,34.156467,-118.73069,2016
valley oak,34.156467,-118.73069,2016
California live oak,34.156467,-118.73069,2016
California live oak,34.156467,-118.73069,2016
California live oak,34.156467,-118.73069,2016
valley oak,34.156467,-118.73069,2016
valley oak,34.156467,-118.73069,2016
valley oak,34.156467,-118.73069,2016
valley oak,34.159077,-118.726082,2016
valley oak,34.159077,-118.726082,2016
valley oak,34.159077,-118.726082,2016
California live oak,34.159077,-118.726082,2016
California live oak,34.159077,-118.726082,2016
California live oak,34.159077,-118.726082,2016
valley oak,34.159077,-118.726082,2016
valley oak,34.159077,-118.726082,2016
valley oak,34.159077,-118.726082,2016
valley oak,34.159077,-118.726082,2016
valley oak,34.159077,-118.726082,2016
valley oak,34.159077,-118.726082,2016
valley oak,34.160709,-118.726067,2016
valley oak,34.160709,-118.726067,2016
valley oak,34.160709,-118.726067,2016
valley oak,34.160259,-118.723999,2016
valley oak,34.160259,-118.723999,2016
valley oak,34.160259,-118.723999,2016
valley oak,34.16449,-118.723801,2016
valley oak,34.16449,-118.723801,2016
valley oak,34.16449,-118.723801,2016
valley oak,34.16449,-118.723801,2016
valley oak,34.166229,-118.723579,2016
valley oak,34.166229,-118.723579,2016
valley oak,34.166229,-118.723579,2016
California live oak,34.173267,-118.724113,2016
California live oak,34.173267,-118.724113,2016
California live oak,34.173267,-118.724113,2016
California live oak,34.173267,-118.724113,2016
California live oak,34.173267,-118.724113,2016
California live oak,34.173267,-118.724113,2016
California live oak,34.173267,-118.724113,2016
valley oak,34.173702,-118.724167,2016
valley oak,34.173702,-118.724167,2016
valley oak,34.173702,-118.724167,2016
California live oak,34.173702,-118.724167,2016
California live oak,34.173702,-118.724167,2016
California live oak,34.173702,-118.724167,2016
California live oak,34.173702,-118.724167,2016
California live oak,34.173702,-118.724167,2016
California live oak,34.173702,-118.724167,2016
California live oak,34.173702,-118.724167,2016
California live oak,34.173702,-118.724167,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.491329,-118.824944,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.49078,-118.825615,2016
blue oak,36.491302,-118.826218,2016
blue oak,36.491302,-118.826218,2016
blue oak,36.491302,-118.826218,2016
blue oak,36.491302,-118.826218,2016
blue oak,36.491302,-118.826218,2016
blue oak,36.491302,-118.826218,2016
blue oak,36.491302,-118.826218,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
California live oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
valley oak,34.11578,-118.757507,2016
California live oak,37.988838,-122.129555,2016
California live oak,37.988838,-122.129555,2016
California live oak,37.988838,-122.129555,2016
California live oak,37.988838,-122.129555,2016
blue oak,37.988838,-122.129555,2016
blue oak,37.988838,-122.129555,2016
blue oak,37.988838,-122.129555,2016
blue oak,37.988838,-122.129555,2016
blue oak,37.988838,-122.129555,2016
California live oak,37.930042,-122.735527,2016
California live oak,37.930042,-122.735527,2016
California live oak,37.930042,-122.735527,2016
California live oak,35.330288,-120.728859,2016
California live oak,35.330288,-120.728859,2016
California live oak,35.330288,-120.728859,2016
California live oak,35.330288,-120.728859,2016
California live oak,35.330288,-120.728859,2016
California live oak,35.330288,-120.728859,2016
California live oak,35.330288,-120.728859,2016
California live oak,34.675453,-120.040688,2016
California live oak,34.681217,-120.037399,2016
California live oak,34.681217,-120.037399,2016
California live oak,34.681217,-120.037399,2016
California live oak,34.681217,-120.037399,2016
California live oak,34.675453,-120.040688,2016
California live oak,34.675453,-120.040688,2016
California live oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
valley oak,34.675453,-120.040688,2016
California live oak,34.675453,-120.040688,2016
California live oak,34.675453,-120.040688,2016
California live oak,34.675453,-120.040688,2016
California live oak,37.213455,-121.884605,2016
California live oak,37.213455,-121.884605,2016
California live oak,37.213455,-121.884605,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,37.79121,-122.142197,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.188091,-122.185867,2016
California live oak,38.570858,-122.688683,2016
California live oak,38.570858,-122.688683,2016
California live oak,38.570858,-122.688683,2016
California live oak,38.570858,-122.688683,2016
California live oak,38.570858,-122.688683,2016
California live oak,38.570858,-122.688683,2016
California live oak,38.570858,-122.688683,2016
California live oak,38.570858,-122.688683,2016
California live oak,38.570858,-122.688683,2016
California live oak,38.570858,-122.688683,2016
California live oak,37.360928,-122.130836,2016
California live oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
California live oak,37.531857,-122.073212,2016
California live oak,37.531857,-122.073212,2016
California live oak,37.531857,-122.073212,2016
California live oak,37.531857,-122.073212,2016
California live oak,37.531857,-122.073212,2016
California live oak,37.531857,-122.073212,2016
California live oak,37.531857,-122.073212,2016
California live oak,37.531857,-122.073212,2016
California live oak,34.498074,-119.809242,2016
valley oak,37.978359,-122.126457,2016
valley oak,37.978359,-122.126457,2016
valley oak,37.978359,-122.126457,2016
valley oak,37.978359,-122.126457,2016
valley oak,37.978359,-122.126457,2016
valley oak,37.978359,-122.126457,2016
California live oak,33.640274,-117.553055,2016
California live oak,33.640274,-117.553055,2016
California live oak,33.640274,-117.553055,2016
California live oak,33.640274,-117.553055,2016
California live oak,33.640274,-117.553055,2016
California live oak,33.640274,-117.553055,2016
California live oak,33.640274,-117.553055,2016
California live oak,33.640274,-117.553055,2016
California live oak,33.640274,-117.553055,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,33.627308,-117.555656,2016
California live oak,37.439407,-121.960197,2016
California live oak,37.439407,-121.960197,2016
California live oak,37.439407,-121.960197,2016
California live oak,37.439407,-121.960197,2016
California live oak,37.439407,-121.960197,2016
California live oak,37.439407,-121.960197,2016
California live oak,37.360123,-122.128151,2016
California live oak,37.360123,-122.128151,2016
California live oak,37.360123,-122.128151,2016
California live oak,37.360123,-122.128151,2016
blue oak,38.574471,-122.691551,2016
blue oak,38.574471,-122.691551,2016
California black oak,38.574471,-122.691551,2016
California black oak,38.574471,-122.691551,2016
California black oak,38.574471,-122.691551,2016
blue oak,38.574471,-122.691551,2016
blue oak,38.574471,-122.691551,2016
Oregon white oak,38.574471,-122.691551,2016
Oregon white oak,38.574471,-122.691551,2016
Oregon white oak,38.574471,-122.691551,2016
Oregon white oak,38.574471,-122.691551,2016
Oregon white oak,38.574471,-122.691551,2016
Oregon white oak,38.574471,-122.691551,2016
Oregon white oak,38.574471,-122.691551,2016
Oregon white oak,38.574471,-122.691551,2016
California live oak,38.574471,-122.691551,2016
California live oak,38.574471,-122.691551,2016
California live oak,38.574471,-122.691551,2016
California live oak,38.574471,-122.691551,2016
California live oak,38.574471,-122.691551,2016
California live oak,38.574471,-122.691551,2016
blue oak,38.574471,-122.691551,2016
blue oak,38.574471,-122.691551,2016
blue oak,38.574471,-122.691551,2016
California live oak,38.574471,-122.691551,2016
California live oak,38.574471,-122.691551,2016
California live oak,38.574471,-122.691551,2016
California live oak,33.828571,-118.342735,2016
California live oak,33.828571,-118.342735,2016
valley oak,36.429565,-119.025848,2016
valley oak,36.429565,-119.025848,2016
valley oak,36.429565,-119.025848,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
valley oak,36.431881,-119.024696,2016
California live oak,37.360123,-122.128151,2016
California live oak,37.360123,-122.128151,2016
California live oak,37.360123,-122.128151,2016
California live oak,37.360123,-122.128151,2016
California live oak,37.360123,-122.128151,2016
California live oak,37.360123,-122.128151,2016
California live oak,37.360123,-122.128151,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
blue oak,37.360928,-122.130836,2016
valley oak,37.359844,-122.127838,2016
valley oak,37.359844,-122.127838,2016
valley oak,37.359844,-122.127838,2016
valley oak,37.359844,-122.127838,2016
valley oak,37.359844,-122.127838,2016
valley oak,37.359844,-122.127838,2016
valley oak,37.359844,-122.127838,2016
valley oak,37.359844,-122.127838,2016
valley oak,37.359844,-122.127838,2016
valley oak,37.359844,-122.127838,2016
blue oak,39.175678,-123.236237,2016
blue oak,39.175678,-123.236237,2016
blue oak,39.175678,-123.236237,2016
blue oak,39.175678,-123.236237,2016
blue oak,39.231892,-123.1492,2016
blue oak,39.231892,-123.1492,2016
blue oak,39.231892,-123.1492,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,38.009083,-122.490158,2016
California live oak,37.815536,-122.176064,2016
California live oak,37.813755,-122.175591,2016
California live oak,37.813675,-122.175865,2016
California live oak,37.813675,-122.175865,2016
California live oak,37.813675,-122.175865,2016
California live oak,37.813675,-122.175865,2016
California live oak,37.813675,-122.175865,2016
California live oak,37.813675,-122.175865,2016
blue oak,39.231892,-123.1492,2016
blue oak,39.231892,-123.1492,2016
blue oak,39.231892,-123.1492,2016
Oregon white oak,39.16151,-123.224937,2016
Oregon white oak,39.16151,-123.224937,2016
Oregon white oak,39.16151,-123.224937,2016
Oregon white oak,39.16151,-123.224937,2016
blue oak,39.16151,-123.224937,2016
blue oak,39.16151,-123.224937,2016
blue oak,39.16151,-123.224937,2016
blue oak,39.16151,-123.224937,2016
blue oak,39.16151,-123.224937,2016
blue oak,39.16151,-123.224937,2016
blue oak,39.16151,-123.224937,2016
California black oak,39.016533,-123.21032,2016
California black oak,39.016533,-123.21032,2016
California black oak,39.016533,-123.21032,2016
California black oak,39.208931,-121.058395,2016
California black oak,39.208931,-121.058395,2016
California black oak,39.208931,-121.058395,2016
California black oak,39.208931,-121.058395,2016
California black oak,40.234482,-123.824348,2016
California black oak,40.234482,-123.824348,2016
California black oak,40.234482,-123.824348,2016
California black oak,41.300903,-123.541794,2016
California black oak,41.300903,-123.541794,2016
California black oak,41.300903,-123.541794,2016
California live oak,34.457253,-119.709938,2016
California live oak,34.457253,-119.709938,2016
California live oak,34.457253,-119.709938,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
California live oak,34.126862,-118.209747,2016
valley oak,41.466087,-123.472511,2016
valley oak,41.466087,-123.472511,2016
valley oak,41.466087,-123.472511,2016
California live oak,37.545815,-122.327965,2016
California live oak,37.545815,-122.327965,2016
blue oak,39.018124,-123.091805,2016
blue oak,39.018124,-123.091805,2016
Oregon white oak,39.00066,-123.082359,2016
Oregon white oak,39.00066,-123.082359,2016
Oregon white oak,39.00066,-123.082359,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,33.628738,-117.555573,2016
California live oak,34.21582,-118.148277,2016
California live oak,34.21582,-118.148277,2016
California live oak,34.21582,-118.148277,2016
California live oak,34.0312,-118.811821,2017
California live oak,34.0312,-118.811821,2017
California live oak,34.0312,-118.811821,2017
California live oak,34.11578,-118.757507,2017
California live oak,34.11578,-118.757507,2017
valley oak,34.119007,-118.760071,2017
valley oak,34.119007,-118.760071,2017
valley oak,34.119007,-118.760071,2017
valley oak,34.119007,-118.760071,2017
valley oak,34.119007,-118.760071,2017
valley oak,34.119007,-118.760071,2017
valley oak,34.119007,-118.760071,2017
valley oak,34.119007,-118.760071,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
California live oak,34.156467,-118.73069,2017
California live oak,34.156467,-118.73069,2017
California live oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.156467,-118.73069,2017
valley oak,34.159077,-118.726082,2017
valley oak,34.159077,-118.726082,2017
California live oak,34.159077,-118.726082,2017
California live oak,34.159077,-118.726082,2017
California live oak,34.159077,-118.726082,2017
valley oak,34.159077,-118.726082,2017
valley oak,34.159077,-118.726082,2017
valley oak,34.159077,-118.726082,2017
valley oak,34.159077,-118.726082,2017
valley oak,34.159077,-118.726082,2017
valley oak,34.160709,-118.726067,2017
valley oak,34.160709,-118.726067,2017
valley oak,34.160709,-118.726067,2017
valley oak,34.160709,-118.726067,2017
valley oak,34.160709,-118.726067,2017
valley oak,34.160709,-118.726067,2017
valley oak,34.160709,-118.726067,2017
valley oak,34.160709,-118.726067,2017
valley oak,34.160259,-118.723999,2017
valley oak,34.160259,-118.723999,2017
valley oak,34.160259,-118.723999,2017
valley oak,34.160259,-118.723999,2017
valley oak,34.160259,-118.723999,2017
valley oak,34.16449,-118.723801,2017
valley oak,34.16449,-118.723801,2017
valley oak,34.16449,-118.723801,2017
valley oak,34.166229,-118.723579,2017
valley oak,34.166229,-118.723579,2017
valley oak,34.166229,-118.723579,2017
California live oak,34.173267,-118.724113,2017
California live oak,34.173267,-118.724113,2017
California live oak,34.173267,-118.724113,2017
California live oak,34.173267,-118.724113,2017
California live oak,34.173267,-118.724113,2017
California live oak,34.173267,-118.724113,2017
valley oak,34.173702,-118.724167,2017
valley oak,34.173702,-118.724167,2017
California live oak,34.173702,-118.724167,2017
California live oak,34.173702,-118.724167,2017
California live oak,34.173702,-118.724167,2017
California live oak,34.173702,-118.724167,2017
California live oak,34.173702,-118.724167,2017
California live oak,34.173702,-118.724167,2017
California live oak,34.173702,-118.724167,2017
California live oak,34.173702,-118.724167,2017
California live oak,34.173702,-118.724167,2017
valley oak,34.11578,-118.757507,2017
valley oak,34.11578,-118.757507,2017
valley oak,34.11578,-118.757507,2017
valley oak,34.11578,-118.757507,2017
valley oak,34.11578,-118.757507,2017
valley oak,34.11578,-118.757507,2017
valley oak,34.11578,-118.757507,2017
valley oak,34.11578,-118.757507,2017
valley oak,34.11578,-118.757507,2017
California live oak,37.988838,-122.129555,2017
California live oak,37.988838,-122.129555,2017
California live oak,37.988838,-122.129555,2017
California live oak,37.988838,-122.129555,2017
California live oak,37.988838,-122.129555,2017
California live oak,37.988838,-122.129555,2017
California live oak,37.988838,-122.129555,2017
California live oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
blue oak,37.988838,-122.129555,2017
California live oak,37.930042,-122.735527,2017
California live oak,37.930042,-122.735527,2017
California live oak,37.930042,-122.735527,2017
California live oak,37.930042,-122.735527,2017
California live oak,35.330288,-120.728859,2017
California live oak,35.330288,-120.728859,2017
California live oak,35.330288,-120.728859,2017
California live oak,35.330288,-120.728859,2017
California live oak,35.330288,-120.728859,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
valley oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,34.675453,-120.040688,2017
California live oak,37.79121,-122.142197,2017
California live oak,37.79121,-122.142197,2017
California live oak,37.79121,-122.142197,2017
California live oak,37.79121,-122.142197,2017
California live oak,37.79121,-122.142197,2017
California live oak,37.79121,-122.142197,2017
California live oak,37.79121,-122.142197,2017
California live oak,37.79121,-122.142197,2017
California live oak,37.79121,-122.142197,2017
California live oak,37.79121,-122.142197,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.188091,-122.185867,2017
California live oak,38.570858,-122.688683,2017
California live oak,38.570858,-122.688683,2017
California live oak,38.570858,-122.688683,2017
California live oak,38.570858,-122.688683,2017
California live oak,38.570858,-122.688683,2017
California live oak,38.570858,-122.688683,2017
California live oak,38.570858,-122.688683,2017
California live oak,38.570858,-122.688683,2017
California live oak,38.570858,-122.688683,2017
California live oak,38.570858,-122.688683,2017
California black oak,36.778259,-119.417931,2017
California black oak,36.778259,-119.417931,2017
California black oak,36.778259,-119.417931,2017
blue oak,37.360928,-122.130836,2017
blue oak,37.360928,-122.130836,2017
California live oak,37.531857,-122.073212,2017
California black oak,39.289673,-123.373718,2017
California live oak,37.531857,-122.073212,2017
California live oak,37.531857,-122.073212,2017
California live oak,37.531857,-122.073212,2017
California live oak,37.531857,-122.073212,2017
California live oak,37.531857,-122.073212,2017
California live oak,37.531857,-122.073212,2017
California live oak,37.531857,-122.073212,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
valley oak,37.978359,-122.126457,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.640274,-117.553055,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.628738,-117.555573,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,33.627308,-117.555656,2017
California live oak,37.360123,-122.128151,2017
California live oak,37.360123,-122.128151,2017
California live oak,37.360123,-122.128151,2017
California live oak,37.360123,-122.128151,2017
